mode,embedding_name,embedding_label,embedding_family,embedding_source,algorithm,k,eps,min_samples,n_neighbors,assign_labels,n_init,max_iter,metric,evaluation_metric,linkage,n_docs,affinity,gamma,silhouette,davies_bouldin,ari,dunn,metrics_eligible,n_clusters,n_clustered_docs,n_noise,noise_ratio,coverage_ratio,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_median,cluster_size_std,largest_cluster_ratio,largest_cluster_doc_ratio,tiny_cluster_count,tiny_cluster_doc_ratio,runtime_sec,selection_eligible,analysis_eligible
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.09236518318472196,2.638404901594624,0.2098773984396753,0.04726595363773083,1.0,25.0,17980.0,0.0,0.0,1.0,402.0,1521.0,719.2,603.0,305.87160705106317,0.08459399332591769,0.08459399332591769,0.0,0.0,40.165417194366455,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.09150322669354002,2.510248491741064,0.22805723447812384,0.047188876052684466,1.0,30.0,17980.0,0.0,0.0,1.0,382.0,941.0,599.3333333333334,568.5,134.48725672799716,0.05233592880978866,0.05233592880978866,0.0,0.0,34.66604280471802,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.09066551548481297,2.633789862154785,0.2577125541187862,0.045897767721058344,1.0,20.0,17980.0,0.0,0.0,1.0,645.0,1472.0,899.0,877.0,213.0518716181578,0.08186874304783093,0.08186874304783093,0.0,0.0,35.18972563743591,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.08820532319919633,2.731024362396397,0.2226158699078882,0.047188876052684466,1.0,20.0,17980.0,0.0,0.0,1.0,420.0,1828.0,899.0,906.0,354.569739261545,0.10166852057842046,0.10166852057842046,0.0,0.0,36.98851728439331,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.08755967153261641,2.610622648398354,0.2333887107315917,0.051226658806245044,1.0,25.0,17980.0,0.0,0.0,1.0,443.0,1355.0,719.2,664.0,220.75724223680638,0.0753615127919911,0.0753615127919911,0.0,0.0,36.874321937561035,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.08748648692426882,2.5422361014193546,0.22251876329294318,0.06023212699905662,1.0,25.0,17980.0,0.0,0.0,1.0,46.0,2959.0,719.2,588.0,596.8420896686158,0.16457174638487207,0.16457174638487207,0.0,0.0,330.8504948616028,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.08719027827426971,2.468750960648769,0.224946228828786,0.0058161374278759516,1.0,30.0,17980.0,0.0,0.0,1.0,28.0,2363.0,599.3333333333334,522.0,482.58286565337374,0.1314238042269188,0.1314238042269188,0.0,0.0,157.74042582511902,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.08705927818585371,2.582362747288109,0.23829864344750304,0.03254304035257739,1.0,25.0,17980.0,0.0,0.0,1.0,458.0,1193.0,719.2,688.0,162.95545403575787,0.06635150166852058,0.06635150166852058,0.0,0.0,36.2509651184082,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.08448541351754096,2.7410876010234957,0.2472258657207466,0.06089218571343759,1.0,20.0,17980.0,0.0,0.0,1.0,582.0,1546.0,899.0,885.5,236.78703511805708,0.08598442714126807,0.08598442714126807,0.0,0.0,36.81084489822388,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.0818827777380625,2.7463967393903816,0.24249856894137634,0.06107378022740127,1.0,20.0,17980.0,0.0,0.0,1.0,712.0,1473.0,899.0,801.0,204.54608282731792,0.08192436040044494,0.08192436040044494,0.0,0.0,37.16745352745056,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.08176381913459436,2.4908499941731943,0.21041953917904435,0.05935728818212485,1.0,25.0,17980.0,0.0,0.0,1.0,32.0,3593.0,719.2,577.0,703.2270757017253,0.19983314794215795,0.19983314794215795,0.0,0.0,256.26829719543457,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.08050585365891094,2.389990685390468,0.1458556777810733,0.05935728818212485,1.0,30.0,17980.0,0.0,0.0,1.0,30.0,4010.0,599.3333333333334,435.5,764.8070054304912,0.22302558398220246,0.22302558398220246,0.0,0.0,337.6976237297058,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.07993421907027656,2.9099197573011315,0.2511158875464396,0.03216559508318661,1.0,15.0,17980.0,0.0,0.0,1.0,780.0,1712.0,1198.6666666666667,1174.0,245.94651631785496,0.09521690767519467,0.09521690767519467,0.0,0.0,32.2152259349823,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.07771688906917959,2.970401391679526,0.20837653670866885,0.010367166422609037,1.0,15.0,17980.0,0.0,0.0,1.0,559.0,1771.0,1198.6666666666667,1175.0,397.5278047577999,0.09849833147942158,0.09849833147942158,0.0,0.0,37.41305494308472,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.07752292334356668,2.9831180820398253,0.24417447832214403,0.012992926235528609,1.0,15.0,17980.0,0.0,0.0,1.0,763.0,1656.0,1198.6666666666667,1175.0,265.0294742518692,0.09210233592880979,0.09210233592880979,0.0,0.0,34.46433186531067,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.07573301886450043,2.561266032386668,0.19290220347755802,0.059714961341024116,1.0,20.0,17980.0,0.0,0.0,1.0,47.0,4515.0,899.0,635.0,980.8473887409805,0.2511123470522803,0.2511123470522803,0.0,0.0,324.1834251880646,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.07564357832859266,2.5306550544743174,0.19821338104444225,0.06036226709543447,1.0,25.0,17980.0,0.0,0.0,1.0,30.0,3799.0,719.2,596.0,764.8393818312444,0.21129032258064517,0.21129032258064517,0.0,0.0,159.0731041431427,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.07516644251878057,2.26416353890741,0.10571953362341582,0.0588729202115087,1.0,30.0,17980.0,0.0,0.0,1.0,25.0,5891.0,599.3333333333334,425.5,1016.4510263111002,0.3276418242491657,0.3276418242491657,0.0,0.0,262.84092807769775,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.07431684072109639,2.946614359159973,0.24306701378965628,0.051732385488693564,1.0,15.0,17980.0,0.0,0.0,1.0,895.0,1672.0,1198.6666666666667,1215.0,226.448424346227,0.09299221357063404,0.09299221357063404,0.0,0.0,31.104695796966553,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.07269455089204764,2.320199753627941,0.10466007720589089,0.0588729202115087,1.0,25.0,17980.0,0.0,0.0,1.0,30.0,6317.0,719.2,470.0,1182.6637730141226,0.3513348164627364,0.3513348164627364,0.0,0.0,336.2534530162811,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.06909538915209894,3.380166911529468,0.18671909922402416,0.07775686076910762,1.0,10.0,17980.0,0.0,0.0,1.0,645.0,3282.0,1798.0,1706.0,737.7673074892923,0.18253615127919912,0.18253615127919912,0.0,0.0,31.00191831588745,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.06875940407828367,3.365939932807124,0.2320277006614925,0.042278535310113705,1.0,10.0,17980.0,0.0,0.0,1.0,1270.0,2356.0,1798.0,1824.5,339.8617365929857,0.1310344827586207,0.1310344827586207,0.0,0.0,29.788915395736694,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.06724567976409784,2.296405631087747,0.11413935055631234,0.04637712439970182,1.0,30.0,17980.0,0.0,0.0,1.0,21.0,5696.0,599.3333333333334,429.5,994.2796834336348,0.31679644048943273,0.31679644048943273,0.0,0.0,159.44268131256104,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.06650727439542867,2.3215045399205336,0.10938459361203048,0.0588729202115087,1.0,25.0,17980.0,0.0,0.0,1.0,25.0,6122.0,719.2,491.0,1164.749415110392,0.34048943270300336,0.34048943270300336,0.0,0.0,259.13031458854675,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.06623761438052397,2.5351125761761977,0.1952384283133345,0.02582668206286582,1.0,20.0,17980.0,0.0,0.0,1.0,42.0,4895.0,899.0,575.5,1097.4715030468901,0.2722469410456062,0.2722469410456062,0.0,0.0,248.94094562530518,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.06612874165987744,3.49352148715994,0.21440364950690022,0.037126906267780244,1.0,10.0,17980.0,0.0,0.0,1.0,1376.0,2274.0,1798.0,1822.5,259.0575225697953,0.12647385984427142,0.12647385984427142,0.0,0.0,31.72216296195984,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.06529294677126098,2.322408205692909,0.10661266639874496,0.02588346390022858,1.0,20.0,17980.0,0.0,0.0,1.0,30.0,6936.0,899.0,526.5,1460.1956375773761,0.385761957730812,0.385761957730812,0.0,0.0,327.81614208221436,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.06500435102923437,2.58484040793851,0.19022196936623412,0.07366854561647827,1.0,20.0,17980.0,0.0,0.0,1.0,42.0,5040.0,899.0,583.5,1115.7790103779512,0.2803114571746385,0.2803114571746385,0.0,0.0,145.73345017433167,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.06340266233851809,2.672028719998298,0.15803661768530664,0.04501879851370059,1.0,15.0,17980.0,0.0,0.0,1.0,50.0,6093.0,1198.6666666666667,680.0,1487.5444493825685,0.3388765294771969,0.3388765294771969,0.0,0.0,323.7416250705719,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.06254184920324932,3.4174244264028983,0.2198850086663088,0.02288925606619809,1.0,10.0,17980.0,0.0,0.0,1.0,1451.0,2127.0,1798.0,1765.0,240.10206163213175,0.11829810901001113,0.11829810901001113,0.0,0.0,29.26640486717224,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05597220454813369,2.2551692270218857,0.10646440166846673,0.0,1.0,25.0,17980.0,0.0,0.0,1.0,20.0,6480.0,719.2,429.0,1253.569367845274,0.3604004449388209,0.3604004449388209,0.0,0.0,157.40625071525574,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05377466413448002,2.2289926094094255,0.09360874623379806,0.05871667031069618,1.0,20.0,17980.0,0.0,0.0,1.0,25.0,8140.0,899.0,479.0,1726.1720655832662,0.45272525027808674,0.45272525027808674,0.0,0.0,252.6853425502777,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05263650718857563,2.3390293568687097,0.0781162673128235,0.05871667031069618,1.0,15.0,17980.0,0.0,0.0,1.0,30.0,9247.0,1198.6666666666667,532.0,2218.957132428555,0.514293659621802,0.514293659621802,0.0,0.0,326.4713170528412,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05217228876597222,2.58829413745133,0.16311035536205132,1.5185024017316815e-08,1.0,15.0,17980.0,0.0,0.0,1.0,43.0,5904.0,1198.6666666666667,538.0,1572.4566625365403,0.32836484983314795,0.32836484983314795,0.0,0.0,249.05263757705688,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05174377934412043,2.2214554098329677,0.09248424908053829,1.5021138535660053e-08,1.0,20.0,17980.0,0.0,0.0,1.0,23.0,8185.0,899.0,480.5,1734.3397879308425,0.45522803114571747,0.45522803114571747,0.0,0.0,149.21747279167175,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05127140990096161,2.714027041077237,0.13601108666052786,0.018235683588718757,1.0,10.0,17980.0,0.0,0.0,1.0,74.0,6195.0,1798.0,900.0,2246.046125973374,0.34454949944382646,0.34454949944382646,0.0,0.0,320.5151138305664,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.0489893847434244,2.6143203926102383,0.16766778391087278,0.04514014204074648,1.0,15.0,17980.0,0.0,0.0,1.0,42.0,5940.0,1198.6666666666667,540.0,1574.4187781174642,0.3303670745272525,0.3303670745272525,0.0,0.0,149.4722285270691,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04850708458668922,2.4568576723170903,0.10858196730602444,0.045138597248288975,1.0,10.0,17980.0,0.0,0.0,1.0,30.0,7739.0,1798.0,714.0,2547.395257905612,0.43042269187986654,0.43042269187986654,0.0,0.0,322.6471920013428,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,discretize,0,0,,euclidean,,17980,rbf,10.0,0.043619423744994335,2.255734260945958,0.1627144610199383,0.13611753763450468,1.0,25.0,17980.0,0.0,0.0,1.0,3.0,5925.0,719.2,280.0,1250.9446990175065,0.32953281423804226,0.32953281423804226,2.0,0.000389321468298109,55.88834571838379,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04201384021904606,2.2756632452397545,0.08732374818031903,0.017949382593178714,1.0,15.0,17980.0,0.0,0.0,1.0,25.0,8544.0,1198.6666666666667,515.0,2155.185642944838,0.47519466073414907,0.47519466073414907,0.0,0.0,250.8360459804535,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04087853529973363,2.270418471208218,0.1064514223634352,0.09354991886965291,1.0,15.0,17980.0,0.0,0.0,1.0,23.0,8180.0,1198.6666666666667,428.0,2027.6514383777985,0.4549499443826474,0.4549499443826474,0.0,0.0,146.94402933120728,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,discretize,0,0,,euclidean,,17980,rbf,10.0,0.03853290396790225,2.5547570784376576,0.1218516376705669,0.19464746503728628,1.0,10.0,17980.0,0.0,0.0,1.0,38.0,6895.0,1798.0,692.0,2497.05086051526,0.3834816462736374,0.3834816462736374,0.0,0.0,57.17176604270935,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,discretize,0,0,,euclidean,,17980,rbf,10.0,0.0381555065179348,2.210826455941759,0.1770159967542319,0.024743438426374314,1.0,30.0,17980.0,0.0,0.0,1.0,3.0,5365.0,599.3333333333334,189.0,1081.0526146102027,0.29838709677419356,0.29838709677419356,2.0,0.0004449388209121246,68.40638303756714,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.03766537666845973,2.761037932083025,0.11834893446578303,0.08662113564376205,1.0,10.0,17980.0,0.0,0.0,1.0,45.0,7100.0,1798.0,601.0,2482.4264339552947,0.39488320355951056,0.39488320355951056,0.0,0.0,252.72282195091248,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,discretize,0,0,,euclidean,,17980,rbf,10.0,0.035478289719354156,2.4283901105537358,0.1296285329252779,0.1730269526817551,1.0,15.0,17980.0,0.0,0.0,1.0,19.0,7063.0,1198.6666666666667,552.0,1875.3028792408145,0.392825361512792,0.392825361512792,0.0,0.0,52.661229610443115,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,kmeans,0,0,,euclidean,,17980,rbf,10.0,0.03444671943041828,2.970769014470688,0.14216147686098174,0.020482609009976897,1.0,10.0,17980.0,0.0,0.0,1.0,21.0,4846.0,1798.0,816.0,1977.8091414491946,0.2695216907675195,0.2695216907675195,0.0,0.0,52.03286170959473,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.032214969471115996,2.6649591269937374,0.10922453061772684,0.04573686927549867,1.0,10.0,17980.0,0.0,0.0,1.0,45.0,7714.0,1798.0,383.5,2620.7480229888565,0.4290322580645161,0.4290322580645161,0.0,0.0,145.29314589500427,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,10.0,0.030760726731200838,2.253138980246188,0.1468219660617804,0.024743438426374314,1.0,25.0,17980.0,0.0,0.0,1.0,2.0,6186.0,719.2,369.0,1239.6229749403647,0.34404894327030033,0.34404894327030033,3.0,0.0003337041156840934,58.740225076675415,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.02711095019402156,2.2793128544962835,0.09557041932777503,0.1719136222619284,1.0,10.0,17980.0,0.0,0.0,1.0,25.0,8328.0,1798.0,284.5,2842.7542982115074,0.46318131256952166,0.46318131256952166,0.0,0.0,251.99982285499573,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17980,rbf,10.0,0.02701596051965094,2.670808311743351,0.1469201434846546,0.07479125335546706,1.0,15.0,17980.0,0.0,0.0,1.0,8.0,5590.0,1198.6666666666667,535.0,1589.3681204246616,0.31090100111234703,0.31090100111234703,0.0,0.0,54.56179451942444,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.02555601866842935,2.2727497192089343,0.09405851883858507,0.13148560743133705,1.0,10.0,17980.0,0.0,0.0,1.0,23.0,8405.0,1798.0,285.5,2849.421379859427,0.4674638487208009,0.4674638487208009,0.0,0.0,150.25863027572632,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17980,rbf,10.0,0.024778128695714316,2.260157132716561,0.13019839658752516,0.12060984906003713,1.0,20.0,17980.0,0.0,0.0,1.0,3.0,7019.0,899.0,346.0,1659.7975478955257,0.3903781979977753,0.3903781979977753,2.0,0.0004449388209121246,59.19969129562378,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,kmeans,0,0,,euclidean,,17980,rbf,10.0,0.016272744396560356,2.2429013273312504,0.1429660763103579,0.07479218120770016,1.0,30.0,17980.0,0.0,0.0,1.0,2.0,6372.0,599.3333333333334,196.0,1190.1803598148012,0.35439377085650725,0.35439377085650725,4.0,0.0006117908787541713,60.10191345214844,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,kmeans,0,0,,euclidean,,17980,rbf,10.0,0.006817870958345634,2.323275017270019,0.10179490226582091,0.09686971348367321,1.0,20.0,17980.0,0.0,0.0,1.0,2.0,8114.0,899.0,323.0,1779.7900157041,0.4512791991101224,0.4512791991101224,2.0,0.0002224694104560623,53.41958451271057,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.06443139904555892,3.195904741559798,0.2333422093426726,0.06882764500298216,1.0,30.0,17980.0,0.0,0.0,1.0,239.0,913.0,599.3333333333334,592.5,147.15283060667082,0.050778642936596216,0.050778642936596216,0.0,0.0,37.120389461517334,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.06164579429319391,3.360030264804926,0.2488904090515706,0.0594470651556201,1.0,25.0,17980.0,0.0,0.0,1.0,334.0,1323.0,719.2,653.0,209.04143130011332,0.0735817575083426,0.0735817575083426,0.0,0.0,39.29348349571228,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.05897084428865534,3.2337650597033165,0.23659786782674308,0.06091785176067692,1.0,30.0,17980.0,0.0,0.0,1.0,439.0,876.0,599.3333333333334,580.5,108.50724502180591,0.04872080088987764,0.04872080088987764,0.0,0.0,37.91374611854553,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.05851373901600267,3.4964350893150047,0.1795488975384029,0.08048210819082639,1.0,30.0,17980.0,0.0,0.0,1.0,208.0,1938.0,599.3333333333334,502.5,328.1335432750242,0.10778642936596218,0.10778642936596218,0.0,0.0,45.44876217842102,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.056989799148536066,3.5236022126291875,0.18973087263710353,0.0673570188935741,1.0,25.0,17980.0,0.0,0.0,1.0,206.0,2003.0,719.2,537.0,401.3776276774778,0.1114015572858732,0.1114015572858732,0.0,0.0,38.67050552368164,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.0563522314026822,3.660717454730482,0.23149524654791342,0.06023179535833711,1.0,25.0,17980.0,0.0,0.0,1.0,457.0,1359.0,719.2,622.0,242.79752881773737,0.07558398220244716,0.07558398220244716,0.0,0.0,38.319146394729614,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.05616434177210038,3.578983778716911,0.20859365220788947,0.06683218808587242,1.0,30.0,17980.0,0.0,0.0,1.0,375.0,1428.0,599.3333333333334,544.5,213.50852181795668,0.07942157953281424,0.07942157953281424,0.0,0.0,39.055540800094604,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.05570375537265219,3.6420871847368623,0.25951139753579533,0.0594470651556201,1.0,20.0,17980.0,0.0,0.0,1.0,374.0,1687.0,899.0,909.0,307.57259305731384,0.09382647385984427,0.09382647385984427,0.0,0.0,35.21465849876404,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.055640156946616344,3.5206099504446025,0.25139805570878315,0.03982376955217898,1.0,25.0,17980.0,0.0,0.0,1.0,453.0,1228.0,719.2,679.0,166.26845762200358,0.06829810901001113,0.06829810901001113,0.0,0.0,35.95783042907715,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,spectral,30,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05365069632541858,3.237961068898045,0.21790861142421736,0.0,1.0,30.0,17980.0,0.0,0.0,1.0,55.0,2802.0,599.3333333333334,490.5,578.827742558661,0.15583982202447164,0.15583982202447164,0.0,0.0,379.06498432159424,True,True
